SAP30-2:1	3
EIF3J-DT	3
DINOL	3
lncRNA-SARCC	3
BHLHE40	1
miR-370-3p	4
LINC00173	3
lncRNA 00312	3
EBV-miR-BART6-3p	4
MCF2L-AS1	3
HNF4A-AS1	3
LINC01939	3
SNHG9	3
LncDACH1	3
Ahit	3
miR-138-5p	4
LINC00240	3
LINC00163	3
CYCSP5	3
HYOU1-AS	3
THCYTX	3
MAPKAPK5-AS1	3
LINC00485	3
LINC01535	3
miR-103a	4
MKLN1<U+2011>AS	3
FKBP9P1	3
ADIPOQ	3
RBAT1	3
LOC646616	3
TRIM52-AS1	3
TBX5-AS1:2	3
TERF1	1
TRF2	0
lncZBTB39	3
TCONS_00016233	3
AL049437	3
GPNCA	3
CISAL	3
SPAG5-AS1	3
LINC00525	3
IUR	3
FERRE	3
LINC02381	3
ARFRP1	3
LINC00426	3
lincNMR	3
AK131850	3
PDE10A	0
HSRL	3
LINC01126	3
SRC-1	0
PCNAP1	3
MIR924HG	3
NFIA-AS2	3
SLEAR	3
GNAS	0
ORF50	0
LCTS5	3
TYKRIL	3
SATB2-AS1	3
lncRNA-5657	3
G3BP1	0
SUMO1P4	3
SUMO1P5	3
NUTM2A-AS1	3
HOXB-AS3	3
HIF1A-AS3	3
HIF1A-AS4	3
KDM7A-DT	3
lncGALM	3
LINC00987	3
TANAR	3
TCONS_00004099	3
THAP9-AS1	3
FAM225B	3
SDCBP2-AS1	3
MIR29B2CHG	3
BRE-AS1	3
HAR1A	3
HAR2A	3
W42	3
E2F	0
Rg3	0
PINK1-AS	3
AK097647	3
KCNQ1	3
OXCT1-AS1	3
MSC-AS1	3
PINT87aa	3
SLC16A1-AS1	3
MITA1	3
RP11-279C4.1	3
AND2-AS1	3
SNX17	3
LINC00842	3
LOC146880	3
TCONS_00034812	3
AK136714	3
PRKAR1B-AS2	3
LINC01006	3
lncRNA-PAICC	3
HOXBLINC	3
AFAP1-AS2	3
LINC00942	3
GAU1	3
GLCC1	3
LINC02620	3
NRAD1	3
LINC01929	3
Lnc-HZ08	3
LINC00641	3
AC005592.2	3
CCNL1	3
LINC01518	3
INHBA	3
LINC01123	3
CREB3	1
LINC00659	3
NR2F2-AS1	3
DLGAP1-AS1	3
LINC00847	3
CRYBG3	3
lnc005620	3
ELNAT1	3
CCDC80	3
NR026833.1	3
LOC100129620	3
lncRSPH9-4	3
PWAR6	3
LINC00908	3
lnc-LYZ-2	3
PD-L1-lnc	3
LINC01303	3
DQ786243	3
UNC5B-AS1	3
LINC00477	3
TFAP2A	1
RAMS11	3
SFTA3	3
SGMS1-AS1	3
PFI	3
LPAL2	3
LINC00221	3
MAGI1-IT1	3
NXF1	0
SRSF3	0
RP11-301G19.1	3
ARID1B	1
SUB1	1
MCTP1-AS1	3
ATP2B1-AS1	3
TCONS_00023297	3
LINC02200	3
ENST00000437781.1	3
METTL14	0
LINC00968	3
RP1-86C11.7	3
ALMS1-IT1	3
TG2-lncRNA	3
TSIX	3
LOC100505817	3
ARHGAP5-AS1	3
LOC550643	3
LINC00852	3
MROS-1	3
Lnc-STYK1-2	3
RP11-84C13.1	3
AL355711	3
NONHSAT009986	3
RP11-115N4.1	3
GSTM3TV2	3
NONHSAT069381	3
NONHSAT140844	3
HHIP<U+2011>AS1	3
EPIST	3
LINC01385	3
NR_002794	3
lncBCAS1-4_1	3
LNC000093	3
Linc8087	3
IFNÂ¦Ã	0
IFNÂ¦Ã	1
AC012213.3	3
SIRT1	3
SNX20AR	3
7SK	3
FAM66C	3
SCDAL	3
FOXD1-AS1	3
LncHrt	3
AC016745.3	3
PAX8-AS1	3
TFAP2A-AS1	3
RP11-531A24.3	3
NONRATG019935.2	3
IPO7	0
TMEM220-AS1	3
LINC01050	3
PPM1A-AS	3
AY927529	3
LINC01094	3
GRIK1-AS1	3
XLOC_006753	3
ESR2	1
DUXAP9-206	3
LNCBRM	3
HOXC13-AS	3
LncHOXA10	3
CamK-A	3
DCXR-DT	3
TCONS_00023979	3
CCHE1	3
LncHDAC2	3
LINC-01572:28	3
BORG	3
RUNX1-IT1	3
P5848	3
lncRNAÂ¨CCDC6	3
LIN28B-AS1	3
GCAWKR	3
lnc-MMP2-2	3
TCONS_00024652	3
PNCTR	3
lnc-RAB1A-2	3
lncRNA2448-11	3
lncRNA1403	3
LERFS	3
ENSG00000231881	3
NEAT1_2	3
NONHSAT105177	3
CALML3-AS1	3
LINC000607	3
LINC02303	3
ELL2	3
LINC01585	3
OGFRP1	3
PRNCR1	3
MIF-AS1	3
NEXN-AS1	3
DDN-AS1	3
CRCMSL	3
GREP1	3
MRPL36	0
B3GALT5-AS1	3
LINC00320	3
APC1	3
LNCNEF	3
lnc-TSI	3
P38	0
LINC00628	3
lncRNA-135528	3
lncRNA-IFI6	3
AK006025	3
MRPL39	3
CA3-AS1	3
LNC-LBCS	3
ARSR	3
TPTE2P1	3
CARL	3
MDRL	3
APF	3
NKRF	3
Ang262	3
MIR4658	4
ZNF281	3
NLIPMT	3
AGER	3
HATAIR	3
HOXO-AS1	3
XLOC-00846	3
SLC8A1-AS1	3
DRHC	3
lnc-ATB	3
NPCCAT1	3
GAS6-DT	3
Gm15290	3
CCAL	3
A1BG-AS1	3
MIR570HG	3
lncATB	3
WEE2-AS1	3
lncRNA-6195	3
NDRG1-ot1	3
LOC134466	3
OVAAL	3
Lnc-SNHG1	3
SCARNA2	3
AC003092.1	3
LINC00619	3
PENG	3
LINC00691	3
SLC25A15	3
OTUD6B-AS1	3
LINC00114	3
CTC	3
LINC01352	3
miR-509-3-5p	4
PLACT1	3
GAS5-AS1	3
LINC00160	3
MST1P2	3
ITCH	0
AC091729.7	3
AGER-1	3
LINC02245	3
ASMTL-AS1	3
BAN	3
TEAD4	1
NCK-AS1	3
MX1	3
lnc-BMP1-1	3
DLGAP1-AS2	3
CRAL	3
RAD21	3
IGSF9B	3
GMDS-DT	3
LINC02882	3
TSPOAP1-AS1	3
LINC00265	3
lncRNA-14327.1	3
LINC01088	3
STARD13-AS	3
LINRIS	3
MYCNOS	3
MBNL1-AS1	3
LINC01111	3
PRKCZ-AS1	3
ID2-AS1	3
RP11-468E2.5	3
RBMS3-AS3	3
WWTR1-AS1	3
H22954	3
AK002107	3
SMAD5-AS1	3
LINC00994	3
COL1A1-014	3
PSTPIP1	0
LOC105372579	3
LncRNA-SRA1	3
NOC2L-4.1	3
HNRNPAB	0
PYCARD-AS1	3
C1QTNF1-AS1	3
Lnc-NA	3
SMIM31	3
GEHT1	3
EPB41L4A-DT	3
YAP/TAZ-TEADcomplex	0
HIF2PUT	3
SANT1	3
TNRC6C-AS1	3
GATD3	3
LOC730100	3
KB-1471A8.2	3
RREB1	1
MIR365A	4
LINC02041	3
SLC25A5-AS1	3
HOXB-AS1	3
TUBA4B	3
PICART1	3
C3orf85	3
LINC01305	3
LINC02465	3
LINC00612	3
NONHSAT141924	3
EWSR1	3
ZNF710-AS1-202	3
LY6E-DT	3
LINC01354	3
SSATX	3
RNA00887	3
LINC00887	3
TRG-AS1	3
LINC00689	3
PXN-AS1-L	3
LINC01018	3
LOC105369748	3
LINC02023	3
LINC00886	3
LOC646329	3
LINC01714	3
MITF-SOX10	3
LINC00857	3
HMMR-AS1	3
RP11-476D10.1	3
PSTPIP1	3
LINC01857	3
LINC00304	3
MIR2052HG	3
RP5-916L7.2	3
DCST1-AS1	3
SAP30L-AS1	3
HNRNPL	0
LINC00459	3
SSTR5-AS1	3
LCAT1	3
XLOC_001659	3
CASC21	3
LINC00629	3
ARHGAP27P1	3
HOXC-AS2	3
MYOSLID	3
ZRANB2	0
sONE	3
MIR377	4
ENST00000413528	3
SLNCR1	3
LOXL1-AS	3
MIR7-3HG	3
LINC00311	3
LINC00400	3
LEF-AS1	3
LINC00976	3
RAB5IF	3
LINC00470	3
ROCR	3
HHIP-AS1	3
LINC00645	3
H3K27	0
PXN-AS1	3
NONHSAT101069	3
UFC1	3
LINC81507	3
NR4A1AS	3
LINC02862	3
STXBP5-AS1	3
F11-AS1	3
LINC01061	3
AC016405.3	3
ADAMTS9-AS1	3
FGF14-AS2	3
LINC00488	3
RAMP2-AS1	3
LINC00519	3
TLR8-AS1	3
NRIR	3
EREG	0
MRPL23-AS0	3
ASB16-AS1	3
DNMTs	0
LINC01783	3
HMGA2-AS1	3
CP	3
HLA-F-AS1	3
AC114812.8	3
LNMAT2	3
lncRNA-CTS	3
PDPK2P	3
FAM225A	3
LINC01551	3
FOXO4	1
lncAPP	3
LINC00504	3
LINC01980	3
LOC101927746	3
MIR570MG	3
LCAL1	3
TSLD8	3
PBB12	3
GNAS-AS1	3
LINC00536	3
HORAS5	3
LINC01555	3
LINC01170	3
PSMG3-AS1	3
lncOGFRP1	3
ST7-AS1	3
FRMD6-AS2	3
ALKBH5	0
ZNF750	0
SOD2	3
LIN28B	3
lncRNA-AC078883.3	3
NHEG1	3
TGLC15	3
VPS13B-DT	3
RP11-361F15.2	3
FAM201A	3
LINC00682	3
CACS15	3
Unigene56159	3
AC007271.3	3
IL1R1-AS1	3
LncRNA-HGBC	3
MATN1-AS1	3
LNCOG	3
LINC02582	3
LINC00243	3
ITGB1	3
CTC-497E21.4	3
LINC00997	3
BC050642	3
SDPR-AS	3
RP5-1120P11.3	3
AK027294	3
SOD2-OT1	3
SNAI3-AS1	3
LNRRIL6	3
AGAP2-AS1	0
KCNMA1-AS1	3
MELTF	3
RP11-732M18.3	3
ATXN8OS	3
n384546	3
OSER1-DT	3
LINC01096	3
LDC1P	3
OECC	3
GIAT4RA	3
KRT19P3	3
ECRG4	0
ECRG4	3
CAVIN2-AS1	3
LINC00423	3
LINC01287	3
A1CF	0
LINC01391	3
YWHAE	3
LINC00526	3
LINC01355	3
HCG22	3
CACNA1G-AS1	3
SCAT1	3
LINC01559	3
LASP1-AS	3
NBDY	3
PAXIP1-DT	3
BFAL1	3
SP1	0
TALAM1	3
DIO3OS	3
NRSN2-AS1	3
ZFAS2	3
E7Â¦Â¤N	0
E2F4	1
ENST00000609697	3
circRNA_000543	3
FAM87A	3
PVTL5	3
SCIRT	3
TAL1	1
HOMER3-AS1	3
Moshe	3
Uc003xsl.1	3
LINC00475	3
SFMBT2	0
RTL1	3
LINC01152	3
SAMD12-AS2	3
DDX11	3
Gm44593	3
GABARAPL2	3
CHRNB2	3
IL21-AS1	3
miR-148a-3p	4
CASC9-1	3
MIR600HG	3
UBA6-DT	3
LOC100507144	3
LINC01615	3
DUBR	3
FOXP4-AS	3
KDM4A-AS1	3
LINC00491	3
LAMTOR5-AS1	3
HSPA7	3
PKMYT1AR	3
RP5-857K21.7	3
circ-PSEN1	3
