LINC00475	ceRNA or sponge	ZCCHC12
LINC00477	ceRNA or sponge	miR-128
LINC00483	ceRNA or sponge	SPAG9
LINC00485	ceRNA or sponge	MYC
LINC00488	ceRNA or sponge	TLN1
LINC00491	ceRNA or sponge	ROCK1
LINC00504	ceRNA or sponge	MIR1244-1
LINC00511	ceRNA or sponge	CCN1
LINC00511	ceRNA or sponge	DRAM1
LINC00511	ceRNA or sponge	EYA1
LINC00511	ceRNA or sponge	STXBP4
LINC00511	ceRNA or sponge	miR-126-5p
LINC00511	ceRNA or sponge	miR-515-5p
LINC00511	expression association	MMP2/9/12
LINC00515	ceRNA or sponge	ATG14
LINC00515	ceRNA or sponge	PRMT5
LINC00518	ceRNA or sponge	ABCC1
LINC00518	ceRNA or sponge	AP1S2
LINC00518	ceRNA or sponge	miR-216b-5p
LINC00518	expression association	JAK
LINC00519	ceRNA or sponge	YAP1
LINC00520	ceRNA or sponge	EIF5A2
LINC00520	ceRNA or sponge	OSMR
LINC00520	ceRNA or sponge	USP39
LINC00520	ceRNA or sponge	YAP2
LINC00525	ceRNA or sponge	HMGB1
LINC00526	transcriptional regulation	AXL
LINC00528	ceRNA or sponge	COX2
LINC00536	ceRNA or sponge	VEGFA
LINC00554	transcriptional regulation	MARCKS
LINC00554	transcriptional regulation	MARCKSL1
LINC00589	ceRNA or sponge	FOXP2
LINC00599	ceRNA or sponge	KLF16
LINC00599	ceRNA or sponge	miR-185-5p
LINC00612	ceRNA or sponge	PHF14
LINC00619	ceRNA or sponge	OPCML
LINC00628	expression association	BCL2
LINC00629	ceRNA or sponge	AQP4
LINC00630	interact with protein	DDX23
LINC00641	ceRNA or sponge	ATG5
LINC00641	ceRNA or sponge	PLSCR4
LINC00641	ceRNA or sponge	ZBTB20
LINC00645	ceRNA or sponge	ZEB1
LINC00659	expression association	IQGAP3
LINC00662	ceRNA or sponge	CLDN8
LINC00662	ceRNA or sponge	IL22
LINC00662	ceRNA or sponge	ITPR1
LINC00662	ceRNA or sponge	WNT0A
LINC00662	ceRNA or sponge	WNT1A
LINC00662	ceRNA or sponge	WNT2A
LINC00662	ceRNA or sponge	miR-340-5p
LINC00662	expression association	miR-15b-5p
LINC00665	ceRNA or sponge	AKR1B10
LINC00665	ceRNA or sponge	FZD3
LINC00665	ceRNA or sponge	MAP4K3
LINC00665	transcriptional regulation	ANGPT4
LINC00665	transcriptional regulation	ANGPTL3
LINC00667	ceRNA or sponge	IKBKB
LINC00667	ceRNA or sponge	SLC2A3
LINC00668	ceRNA or sponge	KLF7
LINC00672	expression association	LASP1
LINC00673	ceRNA or sponge	MARK4
LINC00673	ceRNA or sponge	miR-150-5p
LINC00673	epigenetic regulation	NCALD
LINC00673	interact with protein	POU4F1
LINC00673-v4	epigenetic regulation	CK1¦Å
LINC00673-v4	epigenetic regulation	DDX3X
LINC00682	ceRNA or sponge	LMX1A
LINC00689	ceRNA or sponge	PKM
LINC00691	transcriptional regulation	LIN28A
LINC00702	ceRNA or sponge	PTEN
LINC00707	ceRNA or sponge	CDK14
LINC00839	ceRNA or sponge	miR-454-3p
LINC00839	expression association	miR-3666
LINC00842	expression association	PPARGC1A
LINC00844	transcriptional regulation	NDRG1
LINC00847	ceRNA or sponge	IFITM1
LINC00852	ceRNA or sponge	KLF4
LINC00857	ceRNA or sponge	SPAG5
LINC00858	ceRNA or sponge	CDK14
LINC00858	ceRNA or sponge	MIR3182
LINC00858	ceRNA or sponge	RABL3
LINC00858	epigenetic regulation	WNK2
LINC0086	ceRNA or sponge	miR-214
LINC00882	ceRNA or sponge	miR-3619-5p
LINC00886	epigenetic regulation	DAPK2
LINC00887	ceRNA or sponge	MIR1-2
LINC00899	ceRNA or sponge	DICER1
LINC00899	expression association	RBL2
LINC00908	ceRNA or sponge	miR-671-5p
LINC00922	ceRNA or sponge	CXCR4
LINC00922	epigenetic regulation	LZTS1
LINC00941	ceRNA or sponge	SNAI1
LINC00942	ceRNA or sponge	FZD1
LINC00958	ceRNA or sponge	HDGF
LINC00958	ceRNA or sponge	NUAK1
LINC00958	ceRNA or sponge	PAX8
LINC00958	ceRNA or sponge	PHF6
LINC00958	expression association	NUDT19
LINC00961	expression association	CDH2
LINC00963	ceRNA or sponge	CDC5L
LINC00968	ceRNA or sponge	CDC14A
LINC00973	ceRNA or sponge	Siglec-15
LINC00974	ceRNA or sponge	KRT19
LINC00974	expression association	alpha-1 type I collagen
LINC00974	expression association	fibronectin
LINC00976	ceRNA or sponge	OTUD7B
LINC00987	ceRNA or sponge	SIRT1
LINC00994	ceRNA or sponge	RUNX2
LINC00997	expression association	S100A11
LINC01006	ceRNA or sponge	CTNNB1
LINC01013	expression association	SNAI1
LINC01018	ceRNA or sponge	FOXO1
LINC01048	interact with protein	YAP1
LINC01050	ceRNA or sponge	SPZ1
LINC01061	ceRNA or sponge	SEMA4D
LINC01088	expression association	CDKN1A
LINC01089	ceRNA or sponge	BTG2
LINC01089	ceRNA or sponge	HPDG
LINC01093	interact with protein	GLI1
LINC01094	ceRNA or sponge	CHSY1
LINC01096	expression association	miR-3130-3p
LINC01111	ceRNA or sponge	DUSP1
LINC01116	ceRNA or sponge	ATF1
LINC01116	ceRNA or sponge	radixin
LINC01116	expression association	GAPDH
LINC01116	expression association	H2AFY
LINC01116	expression association	MAP1LC3B2
LINC01118	ceRNA or sponge	miR-134
LINC01121	transcriptional regulation	GLP1R
LINC01123	ceRNA or sponge	GLI1
LINC01126	ceRNA or sponge	HIF1A
LINC01128	transcriptional regulation	SFN
LINC01133	ceRNA or sponge	AHDC1
LINC01133	expression association	Wnt-5a
LINC01133	interact with protein	SRSF6
LINC01134	ceRNA or sponge	IGF2BP1
LINC01138	ceRNA or sponge	SP1
LINC01138	ceRNA or sponge	miR-1273e
LINC01139	ceRNA or sponge	MIR1262
LINC01149	ceRNA or sponge	MICA
LINC01152	transcriptional regulation	IL23A
LINC01170	expression association	AKT1
LINC01189	ceRNA or sponge	miR-155-5p
LINC01198	expression association	PTEN
LINC01224	ceRNA or sponge	AKT3
LINC01224	ceRNA or sponge	MIR2467
LINC01225	interact with protein	EGFR
LINC01232	expression association	TM9SF2
LINC01234	ceRNA or sponge	CCNE1
LINC01234	ceRNA or sponge	OTUB1
LINC01234	ceRNA or sponge	PAK4
LINC01234	ceRNA or sponge	SHMT2
LINC01234	ceRNA or sponge	SYNJ1
LINC01260	transcriptional regulation	CARD11
LINC01278	ceRNA or sponge	ACTG2
LINC01287	expression association	CCND1
LINC01303	ceRNA or sponge	EZH2
LINC01305	transcriptional regulation	TNXB
LINC01342	ceRNA or sponge	HIF3A
LINC01352	ceRNA or sponge	APC
LINC01354	ceRNA or sponge	ATF1
LINC01354	transcriptional regulation	integrinbeta1
LINC01355	transcriptional regulation	CCND1
LINC01385	ceRNA or sponge	TLR4
LINC01391	expression association	CTNNBIP1
LINC01410	ceRNA or sponge	CHD7
LINC01419	ceRNA or sponge	RCCD1
LINC01426	interact with mRNA	RUNX1
LINC01433	ceRNA or sponge	MYC
LINC01436	ceRNA or sponge	APEX1
LINC01436	ceRNA or sponge	FBOX11
LINC01446	ceRNA or sponge	TPT1
LINC01503	ceRNA or sponge	FOXK1
LINC01503	expression association	FOSL1
LINC01503	expression association	SFPQ
LINC01503	interact with protein	DUSP6
LINC01503	interact with protein	PA2G4
LINC01503	transcriptional regulation	TOP-FLASH
LINC01510	ceRNA or sponge	CDK14
LINC01518	ceRNA or sponge	PIK3CA
LINC01535	ceRNA or sponge	BMP2
LINC01535	ceRNA or sponge	KCNC4
LINC01551	ceRNA or sponge	ADAM10
LINC01554	epigenetic regulation	PKM
LINC01554	expression association	G3BP2
LINC01555	expression association	NMU
LINC01559	ceRNA or sponge	YY1AP1
LINC01567	ceRNA or sponge	miR-93
LINC01579	ceRNA or sponge	EIF4G2
LINC01585	expression association	CAMP
LINC01585	expression association	CREB
LINC01605	ceRNA or sponge	miR-493-3p
LINC01606	expression association	miR-423-5p
LINC01611	transcriptional regulation	GRIN2A
LINC01615	ceRNA or sponge	ZEB2
LINC01619	ceRNA or sponge	FOXO1
LINC01638	ceRNA or sponge	BATF3
LINC01672	expression association	MMP10
LINC01672	interact with protein	BPTF
LINC01714	epigenetic regulation	FOXO3
LINC01783	ceRNA or sponge	GBP1
LINC01857	ceRNA or sponge	TRIM65
LINC01929	ceRNA or sponge	FOXC1
LINC01939	ceRNA or sponge	EGR2
LINC01939	expression association	MIR154
LINC01980	expression association	GADD45A
LINC02023	transcriptional regulation	PTEN
LINC02041	expression association	ATOH1
LINC02041	expression association	HES5
LINC02041	expression association	Jagged-1
LINC02200	interact with protein	NFKB1
LINC02245	ceRNA or sponge	MIR29C
LINC02273	epigenetic regulation	AGR2
LINC02303	transcriptional regulation	PSMD9
LINC02349	ceRNA or sponge	SMAD5
LINC02349	ceRNA or sponge	WNT10B
LINC02381	ceRNA or sponge	CDCA4
LINC02381	ceRNA or sponge	MIR590
LINC02381	ceRNA or sponge	miR-27a
LINC02381	expression association	CBX5
LINC02418	ceRNA or sponge	BCL2
LINC02418	ceRNA or sponge	KNL1
LINC02418	ceRNA or sponge	SEC61G
LINC02465	expression association	PIK3CA
LINC02525	interact with protein	RPL35
LINC02582	ceRNA or sponge	CHEK1
LINC02620	ceRNA or sponge	FGF7
LINC02835	interact with protein	p120-catenin
LINC02862	ceRNA or sponge	DOCK4
LINC02882	ceRNA or sponge	TNKS2
LINC81507	ceRNA or sponge	CAV1
LINP1	expression association	AKT1
LINP1	expression association	HNF4A
LINRIS	interact with protein	IGF2BP2
LL22NC03-N64E9.1	epigenetic regulation	KLF2
LMCD1-AS1	ceRNA or sponge	COL6A3
LMCD1-AS1	ceRNA or sponge	P4HA2
LMCD1-AS1	ceRNA or sponge	miR-106b-5p
LNC-HZ01	epigenetic regulation	MXD1
LNC-HZ01	expression association	USP36
LNC-LBCS	epigenetic regulation	SOX2
LNC000093	ceRNA or sponge	RUNX1
LNC00312	expression association	CCNB1
LNCARSR	ceRNA or sponge	AXL
LNCARSR	ceRNA or sponge	HK1
LNCARSR	ceRNA or sponge	miR-20b-3p
LNCBRM	ceRNA or sponge	TPT1
LNCDQ	epigenetic regulation	CDH1
LNCNEF	expression association	CTNNB1
LNCNEF	expression association	Wnt
LNCNEF	expression association	miRNA-155
LNCOC1	ceRNA or sponge	CD274
LNCOG	ceRNA or sponge	ADGRD1
LNCRNA-ATB	ceRNA or sponge	CTNNB1
LNCRNA-ATB	ceRNA or sponge	FERMT2
LNCRNA-ATB	ceRNA or sponge	ZNF217
LNCRNA-ATB	ceRNA or sponge	miR-204-3p
LNCSRLR	expression association	IL6
LNMAT2	epigenetic regulation	PROX1
LNMICC	expression association	FABP5
LNRRIL6	expression association	IL6
LOC100129148	ceRNA or sponge	KLF12
LOC100129620	ceRNA or sponge	CDK6
LOC100505817	ceRNA or sponge	WT1
LOC100506178	ceRNA or sponge	BMP2
LOC100507144	expression association	CD44
LOC100507600	ceRNA or sponge	BMI1
LOC101927497	ceRNA or sponge	miR-574-5p
LOC101927746	ceRNA or sponge	SSRP1
LOC101930370	ceRNA or sponge	SHH
LOC105369748	ceRNA or sponge	MBD2
LOC105372579	ceRNA or sponge	FOXP4
LOC105374325	ceRNA or sponge	BAK1
LOC105375913	ceRNA or sponge	SNAI1
LOC134466	epigenetic regulation	TAC1
LOC146880	ceRNA or sponge	FSCN1
LOC285194	expression association	FLT1
LOC401317	expression association	CASP3
LOC440173	ceRNA or sponge	HDAC9
LOC441178	expression association	ROCK1
LOC550643	transcriptional regulation	miR-125b-2-3p
LOC646329	ceRNA or sponge	MIR29B1
LOC646616	ceRNA or sponge	CAMK2N2
LOC646616	ceRNA or sponge	WNT3
LOC728196	ceRNA or sponge	TCF7
LOC730100	ceRNA or sponge	FOXA1
LOC90784	expression association	BAX
LOXL1-AS	expression association	Giver
LOXL1-AS1	ceRNA or sponge	CCND1
LOXL1-AS1	ceRNA or sponge	KDM5C
LOXL1-AS1	ceRNA or sponge	RHOXF2
LOXL1-AS1	ceRNA or sponge	SEMA7A
LOXL1-AS1	ceRNA or sponge	SNX16
LOXL1-AS1	ceRNA or sponge	VMA21
LPAL2	ceRNA or sponge	EGFR
LSINCT5	ceRNA or sponge	BCL2L1
LSINCT5	expression association	PSPC1
LUADT1	ceRNA or sponge	Pim-1
LUADT1	ceRNA or sponge	TRIM11
LUCAT1	ceRNA or sponge	ABCB1
LUCAT1	ceRNA or sponge	MIR5702
LUCAT1	ceRNA or sponge	MYRF
LUCAT1	expression association	miR-199b-5p
LUCAT1	transcriptional regulation	UBA52
LUNAR1	expression association	IGF1
LY6E-DT	epigenetic regulation	TIMM50
Linc-00313	ceRNA or sponge	ZIC4
Linc-00313	transcriptional regulation	SHCBP1
Linc-SCRG1	ceRNA or sponge	SKP2
Linc-smad7	ceRNA or sponge	SIRT6
Linc8087	transcriptional regulation	COL4A2
Linc8087	transcriptional regulation	CST7
Linc8087	transcriptional regulation	FAT1
Lnc-ATG9B-4	expression association	CDK5
Lnc-BM	expression association	STAT3
Lnc-EGFR	expression association	EGFR
Lnc-EPIC1	interact with protein	MYC
Lnc-HZ08	interact with protein	CBL
Lnc-Myd88	epigenetic regulation	MYD88
Lnc-NA	interact with protein	NR4A1
Lnc-SNHG1	ceRNA or sponge	MIR497
Lnc-STYK1-2	ceRNA or sponge	ITGA2
Lnc-UCID	ceRNA or sponge	CDK6
Lnc00908	ceRNA or sponge	ANXA3
Lnc13	interact with protein	STAT1
Lnc34a	epigenetic regulation	MIR34A
LncCCAT1	ceRNA or sponge	DNMT1
LncCCAT1	ceRNA or sponge	TRDMT1
LncDACH1	interact with protein	YAP1
LncHDAC2	interact with protein	HDAC2
LncHOXA10	expression association	HOXA10
LncHOXA10	interact with protein	SMARCA1
LncHrt	transcriptional regulation	SIRT2
LncIHAT	transcriptional regulation	ITGA6
LncND	ceRNA or sponge	miR-143-3p
LncRNA-HGBC	ceRNA or sponge	SET
LncRNA-HIT	interact with protein	ZEB1
LncRNA-OBFC2A	transcriptional regulation	SMAD3
LncRNA-SARCC	transcriptional regulation	miR-143-3p
LncRNA-SRA1	ceRNA or sponge	MIR208A
LncRNA-SRA1	interact with protein	EIF4E-BP1
LncRNA-TWIST1	expression association	TWIST1
LncRNATCF7	ceRNA or sponge	DNMT1
MAARS	interact with protein	ELAVL1
MACC1-AS1	ceRNA or sponge	SMAD2
MACC1-AS1	expression association	LAST1/2
MAFG-DT	ceRNA or sponge	MAFG
MAFG-DT	ceRNA or sponge	MMP15
MAFG-DT	ceRNA or sponge	NDUFA4
MAFG-DT	interact with protein	miR-339-5p
MAGI1-IT1	ceRNA or sponge	ZEB1
MAGI1-IT1	expression association	miR-302d-3p
MAGI2-AS	ceRNA or sponge	PTEN
MAGI2-AS3	ceRNA or sponge	CFAP45
MAGI2-AS3	ceRNA or sponge	SMG1
MAGI2-AS3	ceRNA or sponge	SOCS1
MAGI2-AS3	expression association	LRIG1
MAGI2-AS3	transcriptional regulation	ACY1
MALAT1	ceRNA or sponge	ABCA1
MALAT1	ceRNA or sponge	ACVR2B
MALAT1	ceRNA or sponge	ATF4
MALAT1	ceRNA or sponge	BMPR2
MALAT1	ceRNA or sponge	BRWD1
MALAT1	ceRNA or sponge	CAPNS1
MALAT1	ceRNA or sponge	CNR1
MALAT1	ceRNA or sponge	COMMD8
MALAT1	ceRNA or sponge	CORO1C
MALAT1	ceRNA or sponge	CTLA4
MALAT1	ceRNA or sponge	CXCR2
MALAT1	ceRNA or sponge	FBXW8
MALAT1	ceRNA or sponge	FOXQ1
MALAT1	ceRNA or sponge	GOLM1
MALAT1	ceRNA or sponge	GPNMB
MALAT1	ceRNA or sponge	HOXC4
MALAT1	ceRNA or sponge	IL-21R
MALAT1	ceRNA or sponge	MAGEA9
MALAT1	ceRNA or sponge	MAT2A
MALAT1	ceRNA or sponge	MIR202
MALAT1	ceRNA or sponge	MSL2
MALAT1	ceRNA or sponge	NEDD9
MALAT1	ceRNA or sponge	NR3C2
MALAT1	ceRNA or sponge	OAS2
MALAT1	ceRNA or sponge	OAS3
MALAT1	ceRNA or sponge	OASL
MALAT1	ceRNA or sponge	PIK3R1
MALAT1	ceRNA or sponge	PNPO
MALAT1	ceRNA or sponge	RAB5A
MALAT1	ceRNA or sponge	RBG2
MALAT1	ceRNA or sponge	RET
MALAT1	ceRNA or sponge	SLAIN2
MALAT1	ceRNA or sponge	SMAD1
MALAT1	ceRNA or sponge	SOX13
MALAT1	ceRNA or sponge	TGFA
MALAT1	ceRNA or sponge	TMX2-CTNND1
MALAT1	ceRNA or sponge	TRAF6
MALAT1	ceRNA or sponge	TYMS
MALAT1	ceRNA or sponge	VEGE-C
MALAT1	ceRNA or sponge	ZBTB4
MALAT1	ceRNA or sponge	miR-127-5p
MALAT1	ceRNA or sponge	miR-199b
MALAT1	ceRNA or sponge	miR-200s
MALAT1	ceRNA or sponge	miR-20b-5p
MALAT1	ceRNA or sponge	miR-375
MALAT1	ceRNA or sponge	miR-503-5p
MALAT1	ceRNA or sponge	miR-96
MALAT1	epigenetic regulation	KEAP1
MALAT1	epigenetic regulation	PDX1
MALAT1	epigenetic regulation	miR-29b
MALAT1	expression association	ABC
MALAT1	expression association	ADAMTS1
MALAT1	expression association	ADGRL2
MALAT1	expression association	AKAP9
MALAT1	expression association	AURKB
MALAT1	expression association	CCT4
MALAT1	expression association	CD80
MALAT1	expression association	CDCP1
MALAT1	expression association	CDH5
MALAT1	expression association	CKS1B
MALAT1	expression association	COL6A1
MALAT1	expression association	CTHRC1
MALAT1	expression association	CXCL5
MALAT1	expression association	Clecaspase-3
MALAT1	expression association	Clecaspase-9
MALAT1	expression association	DRD1
MALAT1	expression association	FHL1
MALAT1	expression association	GPC6
MALAT1	expression association	HMMR
MALAT1	expression association	HNF4G
MALAT1	expression association	IQGAP1
MALAT1	expression association	ITGB4
MALAT1	expression association	KDM5B
MALAT1	expression association	LAYN
MALAT1	expression association	MAP2K1
MALAT1	expression association	MCAM
MALAT1	expression association	MIA2
MALAT1	expression association	MMP19
MALAT1	expression association	NPHS1
MALAT1	expression association	PPM1E
MALAT1	expression association	PRKCE
MALAT1	expression association	PXN
MALAT1	expression association	RBFOX2
MALAT1	expression association	SLC26A2
MALAT1	expression association	STC1
MALAT1	expression association	TIA1
MALAT1	expression association	TOX
MALAT1	expression association	desmin
MALAT1	expression association	miR-448
MALAT1	expression association	p-EGFR
MALAT1	expression association	p-ERBB3
MALAT1	expression association	p-ERK
MALAT1	expression association	podocin
MALAT1	interact with protein	CCAR2
MALAT1	interact with protein	P65
MALAT1	interact with protein	PTBP2
MALAT1	transcriptional regulation	ABI3BP
MALAT1	transcriptional regulation	CD36
MALAT1	transcriptional regulation	DHT
MALAT1	transcriptional regulation	LTBP3
MALINC1	expression association	PURA
MANCR	ceRNA or sponge	RUNX2
MAP3K20-AS1	ceRNA or sponge	YAP1
MAPKAPK5-AS1	ceRNA or sponge	YWHAH
MATN1-AS1	ceRNA or sponge	CHD1
MBNL1-AS1	ceRNA or sponge	FOXO1
MBNL1-AS1	ceRNA or sponge	MYL9
MBNL1-AS1	ceRNA or sponge	miR-135a-5p
MCF2L-AS1	ceRNA or sponge	RAB22A
MCF2L-AS1	expression association	miR-873-5p
MCM3AP-AS1	ceRNA or sponge	FOXA1
MCM3AP-AS1	ceRNA or sponge	MIR455
MCM3AP-AS1	ceRNA or sponge	SENP1
MCM3AP-AS1	ceRNA or sponge	SPARC
MCM3AP-AS1	interact with protein	miR-211-5p
MCTP1-AS1	ceRNA or sponge	miR-650
MDC1-AS1	expression association	MDC1
MDRL	ceRNA or sponge	MIR361
MDRL	ceRNA or sponge	MIR484
MEG3	ceRNA or sponge	ADH4
MEG3	ceRNA or sponge	AFF1
MEG3	ceRNA or sponge	AIFM2
MEG3	ceRNA or sponge	ALG9
MEG3	ceRNA or sponge	ATP4B
MEG3	ceRNA or sponge	Caspase8
MEG3	ceRNA or sponge	ERP29
MEG3	ceRNA or sponge	FGFR2
MEG3	ceRNA or sponge	GARS1
MEG3	ceRNA or sponge	GDNF
MEG3	ceRNA or sponge	HDAC7
MEG3	ceRNA or sponge	MDK
MEG3	ceRNA or sponge	MIR708
MEG3	ceRNA or sponge	MTSS1
MEG3	ceRNA or sponge	Nrf2
MEG3	ceRNA or sponge	PDHB
MEG3	ceRNA or sponge	QKI-5
MEG3	ceRNA or sponge	SLC34A2
MEG3	ceRNA or sponge	SMARCB1
MEG3	ceRNA or sponge	SOX11
MEG3	ceRNA or sponge	TIGIT
MEG3	ceRNA or sponge	TRAF3
MEG3	ceRNA or sponge	miR-147
MEG3	ceRNA or sponge	miR-149-3p
MEG3	ceRNA or sponge	miR-182
MEG3	ceRNA or sponge	miR-184
MEG3	ceRNA or sponge	miR-494
MEG3	expression association	EN2
MEG3	expression association	HSPA5
MEG3	expression association	HSPG2
MEG3	expression association	KRT14
MEG3	expression association	MANF
MEG3	expression association	NLRC5
MEG3	expression association	PHLPP1
MEG3	expression association	SRGAP1
MEG3	expression association	TRIB2
MEG3	expression association	miR-219a-5p
MEG3	expression association	miR-345-3p
MEG3	expression association	miR-361-5p
MEG3	expression association	miR-770-5p
MEG3	interact with protein	JARID2
MEG3	interact with protein	SMO
MEG3	transcriptional regulation	BMP4
MEG3	transcriptional regulation	MIR141
MEG8	ceRNA or sponge	NOTCH2
MEG8	ceRNA or sponge	Notch
MELTF	expression association	BAX
MELTF-AS1	ceRNA or sponge	FOXM1
MELTF-AS1	ceRNA or sponge	MYCBP
MET	expression association	SNHG5
METTL14	epigenetic regulation	XIST
METTL3	expression association	BAX
MFI2	expression association	FOXP4
MGAT3-AS1	ceRNA or sponge	NFKB1
MHRT	ceRNA or sponge	KLF4
MIAT	ceRNA or sponge	CASP1
MIAT	ceRNA or sponge	CD47
MIAT	ceRNA or sponge	EPHA2
MIAT	ceRNA or sponge	GPRC5A
MIAT	ceRNA or sponge	INCENP
MIAT	ceRNA or sponge	LOXL2
MIAT	ceRNA or sponge	miR-133a
MIAT	ceRNA or sponge	miR-495
MIAT	expression association	ODC1
MIF-AS1	ceRNA or sponge	HOXB8
MINCR	ceRNA or sponge	SLC7A5
MINCR	expression association	CDT1
MIR100HG	ceRNA or sponge	CDK6
MIR100HG	ceRNA or sponge	KDM6A
MIR100HG	ceRNA or sponge	SNCAIP
MIR100HG	expression association	miR-125b-1
MIR122	expression association	UCA1
MIR124-1HG	ceRNA or sponge	DDIT3
MIR1258	ceRNA or sponge	LINC01278
MIR148A	expression association	Lnc-UCID
MIR155HG	ceRNA or sponge	ANXA2
MIR155HG	ceRNA or sponge	MIR802
MIR155HG	ceRNA or sponge	SOX10
MIR155HG	transcriptional regulation	miR-155-3p
MIR17HG	ceRNA or sponge	BLNK
MIR17HG	expression association	BACH1
MIR181A2HG	ceRNA or sponge	AKT2
MIR2052HG	epigenetic regulation	LMTK3
MIR205HG	ceRNA or sponge	FOXP2
MIR205HG	ceRNA or sponge	TWIST2
MIR205HG	expression association	KRT17
MIR210HG	ceRNA or sponge	FOXO6
MIR210HG	ceRNA or sponge	miR-503
MIR210HG	interact with protein	OCT1
MIR222HG	expression association	MIR221
MIR222HG	expression association	MIR222
MIR22HG	ceRNA or sponge	ADAMTS5
MIR22HG	ceRNA or sponge	DAPK1
MIR22HG	ceRNA or sponge	NCOR2
MIR29B2CHG	expression association	miR-29c
MIR31HG	ceRNA or sponge	RNF144B
MIR31HG	ceRNA or sponge	ST7L
MIR31HG	ceRNA or sponge	miR-193b
MIR31HG	transcriptional regulation	LBH
MIR365A	expression association	LINC01554
MIR377	expression association	MEG3
MIR3936HG	expression association	STMN1
MIR4435-2HG	ceRNA or sponge	B3GNT5
MIR4435-2HG	ceRNA or sponge	FLOT2
MIR4435-2HG	ceRNA or sponge	MIR4288
MIR4435-2HG	ceRNA or sponge	NTRK3
MIR4435-2HG	ceRNA or sponge	miR-6754-5p
MIR4435-2HG	interact with protein	DSP
MIR4658	expression association	CCSlnc362
MIR497HG	ceRNA or sponge	SIRT1
MIR503HG	ceRNA or sponge	CEBPB
MIR503HG	expression association	miR-489-3p
MIR503HG	expression association	miR-625-5p
MIR570HG	ceRNA or sponge	TXNIP
MIR570MG	ceRNA or sponge	SMAD3
MIR592	ceRNA or sponge	NEAT1
MIR600HG	expression association	NEDD4L
MIR7-3HG	ceRNA or sponge	PEG10
MIR924HG	epigenetic regulation	STAT1
MIR99AHG	ceRNA or sponge	FOXP1
MITA1	expression association	Beclin-1
MITF-SOX10	transcriptional regulation	DIRC3
MKLN1<U+2011>AS	ceRNA or sponge	HDGF
MNX1-AS1	ceRNA or sponge	BCL2
MNX1-AS1	ceRNA or sponge	SEC61A1
MRCCAT1	epigenetic regulation	NPR3
MROCKI	ceRNA or sponge	SOS1
MROS-1	transcriptional regulation	PRUNE2
MRPL23-AS0	chromatin looping	EZH2
MRPL23-AS1	interact with protein	E-cadherin
MRPL36	chromatin looping	AZIN2-sv
MRPL39	ceRNA or sponge	miR-130
MRTFA	transcriptional regulation	HOTAIR
MRUL	expression association	ABCB1
MSC-AS1	ceRNA or sponge	CDK14
MSC-AS1	ceRNA or sponge	GPAM
MST1P2	ceRNA or sponge	SIRT1
MSTO2P	expression association	miR-335
MSX2P1	ceRNA or sponge	S100A7
MT1DP	expression association	FOXA1
MT1DP	expression association	MT1F
MT1DP	expression association	miR-365
MT1JP	ceRNA or sponge	FBP1
MT1JP	expression association	MIR646
MTA2TR	expression association	MTA2
MTOR	expression association	GAS5
MVIH	ceRNA or sponge	MIR302A
MVIH	expression association	JUNB
MVIH	interact with protein	ARID1A
MX1	interact with protein	CD274
MX1	interact with protein	GCN5
MX1	interact with protein	galectin-9
MXD1	epigenetic regulation	LNC-HZ01
MYBL2	transcriptional regulation	PITPNA-AS1
MYC	ceRNA or sponge	RHPN1-AS1
MYC	expression association	PAX8<U+2011>AS1:28
MYC	interact with protein	FIRRE
MYCN	expression association	SNHG1
MYCNOS	ceRNA or sponge	PREX2
MYCNOS-01	expression association	MYCN
MYLK-AS1	ceRNA or sponge	E2F7
MYOD1	interact with protein	LncMyoD
MYOSLID	ceRNA or sponge	MCL1
MYOSLID	expression association	PDPN
MaTAR25	transcriptional regulation	Tensin1
Mirt2	ceRNA or sponge	miR-34a-5p
Moshe	expression association	HAND2
Moshe	expression association	ISL1
Moshe	expression association	TBX2
N-BLR	interact with protein	miR-200c
NALT1	interact with protein	NOTCH1
NBAT1	ceRNA or sponge	GSK3B
NBDY	ceRNA or sponge	MYC
NBR2	expression association	HEY1
NBR2	expression association	HEYL
NBR2	interact with protein	PRKAB1
NBR2	interact with protein	PRKAG1
NCK-AS1	ceRNA or sponge	MIR137
NCK1-DT	ceRNA or sponge	BCL9
NCK1-DT	ceRNA or sponge	MSH2
NCK1-DT	ceRNA or sponge	NCK1
NCK1-DT	ceRNA or sponge	TRIM24
NDC80	expression association	BX647187
NDRG1-ot1	transcriptional regulation	NDRG1
NEAT1	ceRNA or sponge	ABCA3
NEAT1	ceRNA or sponge	ACSL4
NEAT1	ceRNA or sponge	AGPS
NEAT1	ceRNA or sponge	APOC4
NEAT1	ceRNA or sponge	BZW1
NEAT1	ceRNA or sponge	CCT6A
NEAT1	ceRNA or sponge	CD276
NEAT1	ceRNA or sponge	CPT1A
NEAT1	ceRNA or sponge	CTBP2
NEAT1	ceRNA or sponge	CYP1A2
NEAT1	ceRNA or sponge	FGF9
NEAT1	ceRNA or sponge	GPD1L
NEAT1	ceRNA or sponge	GSDME
NEAT1	ceRNA or sponge	KCTD20
NEAT1	ceRNA or sponge	KLF3
NEAT1	ceRNA or sponge	MAPK6
NEAT1	ceRNA or sponge	MIR483
NEAT1	ceRNA or sponge	MIR499B
